"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Score","Ros","+/-"
"*04pmo*","Lyon Richardson","MIL","RP","1238","FA","26","CHC Wed 7:40PM","11.29","1%","0%"
"*01c1g*","Andrew McCutchen","ATL","OF,UT","1240","FA","39","TB Wed 7:15PM","11.16","3%","0%"
"*06kvo*","Spencer Bivens","SF","RP","1241","FA","32","STL 6<br/>@SF 1","11.16","1%","0%"
"*04py3*","J.P. France","SD","RP","1243","FA","31","WSH 2<br/>@SD 3","11.02","2%","0%"
"*05jp2*","Jared Shuster","STL","RP","1244","FA","28","STL 6<br/>@SF 1","10.99","1%","0%"
"*02ccf*","Tommy Kahnle","BOS","RP","1246","FA","37","LAA Wed 6:45PM","10.82","2%","0%"
"*04egq*","Josh Fleming","STL","RP","1249","FA","30","STL 6<br/>@SF 1","10.75","0%","0%"
"*06at1*","Yariel Rodriguez","TOR","RP","1251","FA","29","TOR 0<br/>@ATH 2 F","10.67","4%","0%"
"*05xu8*","Tyler Locklear","ARI","1B,INF","1252","FA","25","@KC Wed 7:40PM","10.64","11%","0%"
"*0420t*","Wyatt Mills","WSH","RP","1253","FA","31","WSH 2<br/>@SD 3","10.6","0%","0%"
"*04alq*","Pavin Smith","ARI","1B,INF","1255","FA","30","@KC Wed 7:40PM","10.56","7%","0%"
"*031cs*","Austin Wynns","CHC","C","1257","FA","35","@MIL Wed 7:40PM","10.3","1%","0%"
"*03qm3*","Tyler Gilbert","CHW","SP,RP","1260","FA","32","PIT Wed 7:40PM","10.16","1%","0%"
"*02i1q*","Orlando Arcia","CIN","1B,2B,3B,SS,INF","1262","FA","32","@LAD Wed 10:10PM","10.07","2%","0%"
"*0617q*","Bryce Teodosio","LAA","OF","1263","FA","27","@BOS Wed 6:45PM","10.06","1%","0%"
"*0310j*","Matt Krook","WSH","RP","1266","FA","31","WSH 2<br/>@SD 3","9.88","0%","0%"
"*066db*","Zach Cole Jr.","HOU","OF","1268","FA","26","@PHI Wed 6:40PM","9.81","12%","0%"
"*0662m*","Luis Morales","ATH","SP","1270","FA","23","TOR 0<br/>@ATH 2 F","9.71","23%","0%"
"*04emu*","Eric Wagaman","NYM","1B,INF,OF","1272","FA","29","@MIA Wed 6:40PM","9.69","4%","0%"
"*0603p*","Hurston Waldrep","ATL","SP","1273","FA","24","TB Wed 7:15PM","9.67","43%","0%"
"*066lh*","Cameron Foster","BAL","RP","1274","FA","27","CLE Wed 6:35PM","9.6","0%","0%"
"*04ehv*","Bryce Johnson","SD","OF","1275","FA","30","WSH 2<br/>@SD 3","9.36","1%","0%"
"*05ylp*","Jared Koenig","MIL","RP","1277","FA","32","CHC Wed 7:40PM","9.27","7%","0%"
"*05y34*","Tsung-Che Cheng","BOS","SS,INF","1278","FA","25","LAA Wed 6:45PM","9.17","3%","0%"
"*04en9*","Gage Workman","SD","3B,INF","1279","FA","26","WSH 2<br/>@SD 3","8.98","4%","0%"
"*0558r*","Junior Perez","CHW","OF","1282","FA","25","PIT Wed 7:40PM","8.65","5%","0%"
"*04ps5*","Raynel Delgado","HOU","2B,INF","1283","FA","26","@PHI Wed 6:40PM","8.63","2%","0%"
"*06dqb*","Shane Smith","CHW","SP","1284","FA","26","PIT Wed 7:40PM","8.62","37%","0%"
"*05yj5*","LuJames Groover","ARI","3B,INF","1286","FA","24","@KC Wed 7:40PM","8.48","14%","0%"
"*05xpv*","Chase Lee","TOR","RP","1287","FA","28","TOR 0<br/>@ATH 2 F","8.41","2%","0%"
"*05xzr*","Jedixson Paez","BOS","SP","1289","FA","22","LAA Wed 6:45PM","8.34","5%","-1%"
"*04fyo*","Ronny Mauricio","NYM","3B,SS,INF","1290","FA","25","@MIA Wed 6:40PM","8.26","14%","0%"
"*05u2u*","Tyler Black","MIL","1B,INF","1291","FA","26","CHC Wed 7:40PM","8.13","17%","0%"
"*03d6y*","Connor Joe","SEA","OF,UT","1292","FA","34","TEX 1<br/>@SEA 3","8.12","1%","0%"
"*056c8*","Chadwick Tromp","LAD","C","1294","FA","31","CIN Wed 10:10PM","8.01","0%","0%"
"*05l9g*","Kyle Nicolas","WSH","RP","1295","FA","27","WSH 2<br/>@SD 3","8","1%","0%"
"*04afj*","Corbin Martin","CHC","RP","1297","FA","30","@MIL Wed 7:40PM","7.95","1%","0%"
"*05yhg*","Will Wagner","SD","1B,3B,INF","1298","FA","28","WSH 2<br/>@SD 3","7.94","3%","0%"
"*04qow*","Kevin Alcantara","CHC","OF","1302","FA","24","@MIL Wed 7:40PM","7.48","31%","0%"
"*06ek5*","Andrew Pinckney","WSH","OF","1303","FA","25","WSH 2<br/>@SD 3","7.4","4%","0%"
"*030ud*","Eloy Jimenez","TOR","OF","1304","FA","29","TOR 0<br/>@ATH 2 F","7.33","3%","0%"
"*06alu*","Andre Granillo","DET","RP","1307","FA","26","MIN 2<br/>@DET 7","7.3","1%","0%"
"*04eoi*","Ricky Vanasco","ATL","SP,RP","1308","FA","27","TB Wed 7:15PM","7.29","1%","0%"
"*04fqi*","George Valera","CLE","OF","1309","FA","25","@BAL Wed 6:35PM","7.25","12%","0%"
"*03qz9*","Sam Haggerty","CIN","OF","1310","FA","32","@LAD Wed 10:10PM","7.19","1%","0%"
"*031d9*","Lou Trivino","PHI","RP","1314","FA","34","HOU Wed 6:40PM","7.12","0%","0%"
"*0420g*","Zack Short","NYM","SS,INF","1315","FA","31","@MIA Wed 6:40PM","6.99","1%","0%"
"*0517z*","Mitch Spence","KC","SP,RP","1317","FA","28","ARI Wed 7:40PM","6.88","2%","0%"
"*05t9n*","Carson Williams","TB","SS,INF","1318","FA","23","@ATL Wed 7:15PM","6.87","40%","0%"
"*04yfw*","Alek Manoah","LAA","SP","1319","FA","28","@BOS Wed 6:45PM","6.85","6%","0%"
"*05j8u*","Jhostynxon Garcia","PIT","OF","1320","FA","23","@CHW Wed 7:40PM","6.81","23%","0%"
"*04psq*","Andrew Wantz","CHC","RP","1322","FA","30","@MIL Wed 7:40PM","6.51","0%","0%"
"*02mws*","Patrick Wisdom","SEA","1B,3B,INF","1323","FA","35","TEX 1<br/>@SEA 3","6.5","1%","0%"
"*0630k*","Blake Burkhalter","ATL","SP,RP","1325","FA","25","TB Wed 7:15PM","6.47","2%","0%"
"*05rb2*","Jonathan Cannon","CHW","SP,RP","1327","FA","26","PIT Wed 7:40PM","6.43","4%","0%"
"*05r1e*","Eric Cerantola","SF","SP,RP","1329","FA","26","STL 6<br/>@SF 1","6.36","1%","0%"
"*06qjw*","Lucas Spence","HOU","OF","1332","FA","23","@PHI Wed 6:40PM","6.2","2%","0%"
"*06gju*","Rikuu Nishida","CHW","2B,INF,OF","1334","FA","25","PIT Wed 7:40PM","6.12","4%","0%"
"*03qqe*","P.J. Higgins","CIN","C,1B,3B,INF","1336","FA","33","@LAD Wed 10:10PM","6.03","1%","0%"
"*05ss9*","Roddery Munoz","HOU","RP","1338","FA","26","@PHI Wed 6:40PM","5.91","1%","0%"
"*02zg5*","Daz Cameron","TOR","OF","1340","FA","29","TOR 0<br/>@ATH 2 F","5.9","1%","0%"
"*041rn*","Joey Lucchesi","(N/A)","RP","1341","FA","33","","5.74","1%","0%"
"*03yux*","Jose Azocar","ATL","OF","1342","FA","30","TB Wed 7:15PM","5.73","1%","0%"
"*04egt*","Buddy Kennedy","WSH","3B,INF","1343","FA","27","WSH 2<br/>@SD 3","5.55","1%","0%"
"*06dn6*","CJ Kayfus","CLE","1B,INF,OF","1344","FA","24","@BAL Wed 6:35PM","5.53","16%","0%"
"*04eel*","Stuart Fairchild","SEA","OF","1345","FA","30","TEX 1<br/>@SEA 3","5.37","1%","0%"
"*041yi*","Miles Mastrobuoni","SEA","2B,3B,INF,OF","1347","FA","30","TEX 1<br/>@SEA 3","5.19","2%","0%"
"*041q7*","Ben Rortvedt","LAD","C","1349","FA","28","CIN Wed 10:10PM","5.14","1%","0%"
"*02c6c*","Aramis Garcia","ARI","C","1350","FA","33","@KC Wed 7:40PM","5.11","0%","0%"
"*041tq*","Sam Huff","BAL","C","1352","FA","28","CLE Wed 6:35PM","5.09","1%","0%"
"*05uo4*","Emiliano Teodo","TEX","SP,RP","1356","FA","25","TEX 1<br/>@SEA 3","4.91","8%","0%"
"*04q01*","Justin Dean","CHC","OF","1357","FA","29","@MIL Wed 7:40PM","4.9","1%","0%"
"*04pvw*","Nolan Kingham","SEA","SP,RP","1361","FA","30","TEX 1<br/>@SEA 3","4.69","0%","0%"
"*032gq*","Rowdy Tellez","ATL","1B,INF","1362","FA","31","TB Wed 7:15PM","4.49","2%","0%"
"*02jtq*","Sandy Leon","ATL","C","1363","FA","37","TB Wed 7:15PM","4.48","0%","0%"
"*04q63*","Hayden Senger","NYM","C","1364","FA","29","@MIA Wed 6:40PM","4.39","0%","0%"
"*04tjk*","Jonathan Ornelas","MIL","SS,INF","1365","FA","26","CHC Wed 7:40PM","4.36","1%","0%"
"*04yte*","Jackson Rutledge","(N/A)","RP","1367","FA","27","","4.3","2%","0%"
"*03et7*","Joey Meneses","ATH","1B,INF","1369","FA","34","TOR 0<br/>@ATH 2 F","4.14","1%","0%"
"*04yi6*","Carlos Duran","KC","RP","1370","FA","25","ARI Wed 7:40PM","4.14","1%","0%"
"*04y11*","Luis Matos","MIL","OF","1374","FA","24","CHC Wed 7:40PM","3.96","5%","0%"
"*05xu2*","Ryan Ritter","COL","2B,SS,INF","1375","FA","25","@NYY Wed 7:05PM","3.85","6%","0%"
"*06f0p*","Cooper Ingle","CLE","C","1377","FA","24","@BAL Wed 6:35PM","3.74","24%","0%"
"*03mm4*","Andy Ibanez","SEA","2B,3B,INF","1378","FA","33","TEX 1<br/>@SEA 3","3.64","2%","0%"
"*068xz*","Shawn Ross","TOR","C","1379","FA","26","TOR 0<br/>@ATH 2 F","3.51","0%","0%"
"*027fx*","Jeimer Candelario","LAA","3B,INF","1380","FA","32","@BOS Wed 6:45PM","3.5","2%","0%"
"*06tae*","Matt Seelinger","NYM","RP","1381","FA","31","@MIA Wed 6:40PM","3.49","0%","0%"
"*065j4*","Collin Price","HOU","C,1B,INF","1382","FA","26","@PHI Wed 6:40PM","3.37","0%","0%"
"*04yk8*","Wilkin Ramos","SF","RP","1383","FA","25","STL 6<br/>@SF 1","3.31","0%","0%"
"*04244*","Chuckie Robinson","ATL","C","1384","FA","31","TB Wed 7:15PM","3.28","0%","0%"
"*01cfr*","Carlos Santana","ATL","1B,INF","1387","FA","40","TB Wed 7:15PM","3.22","5%","0%"
"*05gdq*","Cesar Prieto","STL","2B,INF","1388","FA","27","STL 6<br/>@SF 1","3.21","2%","0%"
"*04gdw*","Johnathan Rodriguez","ATH","OF","1389","FA","26","TOR 0<br/>@ATH 2 F","3.11","4%","0%"
"*04gdz*","Greg Jones","CHC","OF","1390","FA","28","@MIL Wed 7:40PM","3.06","2%","0%"
"*041px*","Ben Bowden","ATH","RP","1391","FA","31","TOR 0<br/>@ATH 2 F","3.04","0%","0%"
"*065nn*","Blake Adams","COL","SP,RP","1393","FA","25","@NYY Wed 7:05PM","2.97","0%","0%"
"*0513f*","Ivan Johnson","CIN","OF","1394","FA","27","@LAD Wed 10:10PM","2.92","1%","0%"
"*041sd*","Daniel Johnson","(N/A)","OF","1395","FA","31","","2.92","0%","0%"
"*04psg*","Cesar Salazar","HOU","C","1396","FA","30","@PHI Wed 6:40PM","2.87","1%","0%"
"*066al*","Otto Kemp","PHI","1B,3B,INF,OF","1397","FA","27","HOU Wed 6:40PM","2.86","5%","0%"
"*05yfu*","Chad Stevens","COL","2B,INF","1398","FA","27","@NYY Wed 7:05PM","2.85","1%","0%"
"*03yxd*","Vidal Brujan","NYM","3B,SS,INF,OF","1400","FA","28","@MIA Wed 6:40PM","2.81","2%","0%"
"*05j94*","Logan Porter","LAA","C","1401","FA","31","@BOS Wed 6:45PM","2.79","0%","0%"
"*05zyb*","Josh White","MIA","SP,RP","1402","FA","25","NYM Wed 6:40PM","2.76","3%","0%"
"*04yi5*","Eddys Leonard","SF","2B,3B,INF,OF","1403","FA","25","STL 6<br/>@SF 1","2.72","3%","0%"
"*04eit*","Corey Julks","DET","OF","1404","FA","30","MIN 2<br/>@DET 7","2.71","1%","0%"
"*0518b*","Oliver Dunn","TB","3B,INF","1405","FA","29","@ATL Wed 7:15PM","2.62","1%","0%"
"*05xpj*","Tanner McDougal","CHW","SP","1406","FA","23","PIT Wed 7:40PM","2.56","29%","0%"
"*05165*","Will Brennan","SF","OF","1408","FA","28","STL 6<br/>@SF 1","2.49","2%","0%"
"*05ge4*","Jair Camargo","ATL","C","1409","FA","27","TB Wed 7:15PM","2.47","0%","0%"
"*03pjc*","Scott Kingery","(N/A)","2B,INF","1410","FA","32","","2.47","1%","0%"
"*03qml*","Dylan Moore","PHI","1B,2B,3B,INF,OF","1411","FA","34","HOU Wed 6:40PM","2.42","4%","0%"
"*02bwv*","Aaron Brooks","TB","SP,RP","1413","FA","36","@ATL Wed 7:15PM","2.37","0%","0%"
"*04lcq*","Ji-Hwan Bae","MIL","OF","1414","FA","27","CHC Wed 7:40PM","2.36","1%","0%"
"*02n0e*","Andrew Velazquez","KC","2B,SS,INF","1415","FA","32","ARI Wed 7:40PM","2.33","0%","0%"
"*05ucf*","James Triantos","CHC","2B,3B,INF,OF","1416","FA","23","@MIL Wed 7:40PM","2.29","21%","0%"
"*05tzg*","Jace Jung","DET","3B,INF","1417","FA","25","MIN 2<br/>@DET 7","2.28","17%","0%"
"*04eia*","Jared Oliva","TB","OF","1418","FA","30","@ATL Wed 7:15PM","2.17","1%","0%"
"*06aw4*","Omar Martinez","LAA","C","1419","FA","25","@BOS Wed 6:45PM","2.11","0%","0%"
"*05tc7*","Ryan Bliss","SEA","2B,INF","1420","FA","26","TEX 1<br/>@SEA 3","2.08","5%","0%"
"*041q1*","Nick Solak","SD","1B,INF","1421","FA","31","WSH 2<br/>@SD 3","2","0%","0%"
"*04q5b*","Jonah Bride","TEX","3B,INF","1424","FA","30","TEX 1<br/>@SEA 3","1.8","1%","0%"
"*04yew*","Steward Berroa","PHI","OF","1425","FA","27","HOU Wed 6:40PM","1.77","1%","0%"
"*05yhm*","Kyler Fedko","PIT","1B,INF,OF","1427","FA","26","@CHW Wed 7:40PM","1.64","2%","0%"
"*04069*","Luken Baker","(N/A)","UT","1428","FA","29","","1.49","1%","0%"
"*04ens*","Luis Vazquez","BAL","3B,SS,INF","1433","FA","26","CLE Wed 6:35PM","1.39","1%","0%"
"*05gss*","Jeferson Quero","MIL","C","1435","FA","23","CHC Wed 7:40PM","1.26","26%","0%"
"*0630j*","Jack Brannigan","PIT","SS,INF","1438","FA","25","@CHW Wed 7:40PM","1.23","2%","0%"
"*042no*","Oswaldo Cabrera","NYY","3B,INF","1439","FA","27","COL Wed 7:05PM","1.23","3%","0%"
"*05gsd*","Trei Cruz","DET","3B,SS,INF,OF","1440","FA","28","MIN 2<br/>@DET 7","1.23","2%","0%"
"*0514r*","Maverick Handley","ATL","C","1441","FA","28","TB Wed 7:15PM","1.23","0%","0%"
"*04efb*","Blake Hunt","SD","C","1442","FA","27","WSH 2<br/>@SD 3","1.23","1%","0%"
"*04ppl*","Owen Miller","CHC","2B,INF","1444","FA","29","@MIL Wed 7:40PM","1.23","1%","0%"
"*04pqb*","Michael Siani","DET","OF","1446","FA","27","MIN 2<br/>@DET 7","1.23","1%","0%"
"*03qk3*","Luke Williams","ATL","SS,INF,RP","1448","FA","30","TB Wed 7:15PM","1.23","0%","0%"
"*05r6h*","Dailoui Abad","LAD","RP","1449","FA","24","CIN Wed 10:10PM","0","0%","0%"
"*05jp8*","Kevin Abel","CIN","SP","1452","FA","27","@LAD Wed 10:10PM","0","1%","0%"
"*06cme*","Ben Abeldt","TEX","RP","1453","FA","22","TEX 1<br/>@SEA 3","0","1%","0%"
"*06kk9*","Jay Abernathy","(N/A)","2B,INF","1454","FA","20","","0","0%","0%"
"*06r0a*","Blane Abeyta","ATL","RP","1455","FA","28","TB Wed 7:15PM","0","0%","0%"
"*05y70*","Alaska Abney","CLE","RP","1456","FA","26","@BAL Wed 6:35PM","0","0%","0%"
"*03xy4*","Albert Abreu","(N/A)","RP","1457","FA","30","","0","0%","0%"
"*070ks*","Angel Abreu","CLE","OF","1458","FA","18","@BAL Wed 6:35PM","0","1%","0%"
"*06rta*","Anthony Abreu","MIA","3B,INF","1459","FA","18","NYM Wed 6:40PM","0","0%","0%"
"*0779q*","Ariel Abreu","TEX","SS,INF","1460","FA","17","TEX 1<br/>@SEA 3","0","0%","0%"
"*06rqy*","Cristobal Abreu","ATL","RP","1461","FA","20","TB Wed 7:15PM","0","0%","0%"
"*0792k*","Jeferson Abreu","(N/A)","C","1462","FA","17","","0","0%","0%"
"*06rw6*","Ranciel Abreu","NYY","SP","1464","FA","19","COL Wed 7:05PM","0","0%","0%"
"*06ifk*","Jhorvic Abreus","CLE","2B,INF","1465","FA","20","@BAL Wed 6:35PM","0","0%","0%"
"*06z51*","Moises Acacio","LAD","2B,INF","1466","FA","18","CIN Wed 10:10PM","0","1%","0%"
"*066m4*","Andy Acevedo","(N/A)","OF","1467","FA","20","","0","0%","0%"
"*03bam*","Domingo Acevedo","COL","RP","1468","FA","32","@NYY Wed 7:05PM","0","0%","0%"
"*06qzl*","Javier Acevedo","PIT","C,1B,INF","1470","FA","19","@CHW Wed 7:40PM","0","0%","0%"
"*072hg*","Jose Luis Acevedo","BAL","SS,INF","1471","FA","17","CLE Wed 6:35PM","0","2%","0%"
"*078vt*","Nathan Aceves","ATH","SP","1473","FA","21","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*06qsv*","Cohen Achen","BAL","SP,RP","1474","FA","25","CLE Wed 6:35PM","0","0%","0%"
"*06qv6*","Nate Ackenhausen","KC","RP","1475","FA","24","ARI Wed 7:40PM","0","0%","0%"
"*051hu*","Dane Acker","TEX","RP","1476","FA","27","TEX 1<br/>@SEA 3","0","0%","0%"
"*061tn*","Agustin Acosta","LAD","OF","1478","FA","22","CIN Wed 10:10PM","0","0%","0%"
"*06uj5*","Angel Acosta","KC","2B,INF","1480","FA","23","ARI Wed 7:40PM","0","0%","0%"
"*06xv5*","Cesar Acosta","NYM","C","1481","FA","18","@MIA Wed 6:40PM","0","0%","0%"
"*070dm*","Cesar Acosta","NYY","SP","1482","FA","20","COL Wed 7:05PM","0","0%","0%"
"*06ro2*","Cristopher Acosta","MIL","SS,INF","1483","FA","18","CHC Wed 7:40PM","0","0%","0%"
"*04c0s*","Daison Acosta","SD","RP","1484","FA","28","WSH 2<br/>@SD 3","0","0%","0%"
"*06rsv*","Julio Acosta","CHC","OF","1486","FA","18","@MIL Wed 7:40PM","0","0%","0%"
"*0744n*","Maikel Acosta","MIA","SS,INF","1487","FA","17","NYM Wed 6:40PM","0","0%","0%"
"*0568a*","Maximo Acosta","MIA","3B,INF","1488","FA","23","NYM Wed 6:40PM","0","7%","0%"
"*05r96*","Victor Acosta","CIN","2B,SS,INF","1489","FA","22","@LAD Wed 10:10PM","0","3%","0%"
"*06rwq*","Yeison Acosta","BAL","C","1490","FA","18","CLE Wed 6:35PM","0","0%","0%"
"*0790w*","Brodey Acres","SF","3B,SS,INF","1491","FA","22","STL 6<br/>@SF 1","0","0%","0%"
"*05xso*","Bryan Acuna","MIN","3B,SS,INF","1492","FA","21","MIN 2<br/>@DET 7","0","3%","0%"
"*04mm0*","Francisco Acuna","SD","SS,INF","1493","FA","26","WSH 2<br/>@SD 3","0","0%","0%"
"*05iym*","Jose Acuna","CIN","SP","1494","FA","23","@LAD Wed 10:10PM","0","1%","0%"
"*06hth*","Josh Adamczewski","MIL","SS,INF","1495","FA","21","CHC Wed 7:40PM","0","27%","0%"
"*065jb*","Joe Adametz","TEX","RP","1497","FA","26","TEX 1<br/>@SEA 3","0","0%","0%"
"*066jy*","Mark Adamiak","ATH","RP","1498","FA","25","TOR 0<br/>@ATH 2 F","0","0%","0%"
"*02yxi*","Austin Adams","(N/A)","RP","1499","FA","35","","0","0%","0%"
"*06tlh*","Cooper Adams","BOS","RP","1500","FA","26","LAA Wed 6:45PM","0","0%","0%"
"*06af9*","Gavin Adams","PIT","RP","1501","FA","23","@CHW Wed 7:40PM","0","0%","0%"
"*06582*","Luke Adams","MIL","1B,3B,INF","1502","FA","22","CHC Wed 7:40PM","0","19%","0%"
"*04azt*","Riley Adams","WSH","C","1503","FA","30","WSH 2<br/>@SD 3","0","1%","0%"
"*03d77*","Spencer Adams","TEX","SP","1504","FA","30","TEX 1<br/>@SEA 3","0","0%","0%"
"*078of*","Will Adams","DET","1B,INF","1505","FA","18","MIN 2<br/>@DET 7","0","0%","0%"
"*06dql*","Zane Adams","BAL","SP","1506","FA","22","CLE Wed 6:35PM","0","0%","0%"
"*06hve*","Cody Adcock","CIN","RP","1507","FA","24","@LAD Wed 10:10PM","0","0%","0%"
"*077y8*","Nile Adcock","ATL","RP","1508","FA","22","TB Wed 7:15PM","0","0%","0%"
"*0516e*","Ty Adcock","SD","RP","1509","FA","29","WSH 2<br/>@SD 3","0","0%","0%"
"*078sr*","Michael Addari","HOU","RP","1510","FA","22","@PHI Wed 6:40PM","0","0%","0%"
"*06kja*","Bohan Adderley","NYM","SS,INF","1511","FA","19","@MIA Wed 6:40PM","0","0%","0%"
"*077rb*","Kide Adetuyi","BOS","SP","1513","FA","21","LAA Wed 6:45PM","0","0%","0%"
"*076ql*","Chase Adkins","LAD","RP","1514","FA","31","CIN Wed 10:10PM","0","0%","0%"
"*06hu2*","Chase Adkison","LAD","C","1515","FA","26","CIN Wed 10:10PM","0","0%","0%"
"*06483*","Eric Adler","(N/A)","RP","1516","FA","25","","0","0%","0%"
"*04pwa*","Ross Adolph","(N/A)","OF","1517","FA","29","","0","0%","0%"
"*06r7b*","Jarren Advincula","LAA","2B,INF","1519","FA","21","@BOS Wed 6:45PM","0","1%","0%"
"*06fzk*","Jonah Advincula","CLE","OF","1520","FA","25","@BAL Wed 6:35PM","0","0%","0%"
"*06z9x*","Brady Afthim","CIN","RP","1521","FA","23","@LAD Wed 10:10PM","0","0%","0%"
"*06zgv*","Bruin Agbayani","NYM","2B,INF","1522","FA","19","@MIA Wed 6:40PM","0","4%","0%"
"*06cq5*","Matt Ager","PIT","SP","1523","FA","23","@CHW Wed 7:40PM","0","1%","0%"
"*06cqu*","Ismael Agreda","TEX","SP","1525","FA","22","TEX 1<br/>@SEA 3","0","0%","0%"
"*078s5*","Adam Agresti","LAD","C","1526","FA","21","CIN Wed 10:10PM","0","0%","0%"
"*073ng*","Aiden Aguayo","(N/A)","SS,INF","1527","FA","20","","0","0%","0%"
"*05yg3*","Julian Aguiar","CIN","SP","1529","FA","25","@LAD Wed 10:10PM","0","3%","0%"
"*064oa*","Roinny Aguiar","(N/A)","2B,INF","1530","FA","22","","0","0%","0%"
"*06hwa*","Luis Aguilar","HOU","SP,RP","1531","FA","22","@PHI Wed 6:40PM","0","0%","0%"
"*076po*","Manuel Aguilar","NYY","OF","1532","FA","17","COL Wed 7:05PM","0","0%","0%"
"*05rbc*","Starlin Aguilar","SEA","3B,INF","1533","FA","22","TEX 1<br/>@SEA 3","0","1%","0%"
"*06qyb*","Dony Aguilera","CIN","SP","1535","FA","19","@LAD Wed 10:10PM","0","0%","0%"
"*06qzu*","Luis Aguilera","DET","SS,INF","1537","FA","19","MIN 2<br/>@DET 7","0","0%","0%"
"*078ok*","Garrett Ahern","NYY","SP","1538","FA","21","COL Wed 7:05PM","0","0%","0%"
"*06uv7*","Hyun Min Ahn","(N/A)","OF","1539","FA","23","","0","0%","0%"
"*0622u*","Maui Ahuna","SF","SS,INF","1540","FA","24","STL 6<br/>@SF 1","0","1%","0%"
"*06pgr*","Blake Aita","STL","SP","1541","FA","23","STL 6<br/>@SF 1","0","1%","0%"
"*06r7x*","Allen Ajoti","LAD","C","1542","FA","20","CIN Wed 10:10PM","0","0%","0%"
"*06igz*","Yuto Akihiro","(N/A)","1B,INF","1543","FA","23","","0","0%","0%"
"*074a6*","Daniel Alana","SEA","C","1544","FA","17","TEX 1<br/>@SEA 3","0","0%","0%"
"*06kvr*","Luiyin Alastre","MIL","OF","1545","FA","20","CHC Wed 7:40PM","0","0%","0%"
"*078kc*","Jaden Alba","STL","RP","1546","FA","21","STL 6<br/>@SF 1","0","0%","0%"
"*0665o*","Max Alba","DET","SP","1547","FA","27","MIN 2<br/>@DET 7","0","0%","0%"
"*078zu*","Tyler Albanese","CLE","RP","1548","FA","20","@BAL Wed 6:35PM","0","0%","0%"
"*06zal*","Hunter Alberini","KC","RP","1549","FA","24","ARI Wed 7:40PM","0","0%","0%"
"*05rh5*","Alexander Alberto","TB","RP","1551","FA","24","@ATL Wed 7:15PM","0","2%","0%"
"*04070*","Jose Albertos","CHC","RP","1552","FA","27","@MIL Wed 7:40PM","0","0%","0%"
"*06428*","Alexander Albertus","CHW","3B,INF","1553","FA","21","PIT Wed 7:40PM","0","2%","0%"
"*06hez*","Lou Albrecht","PHI","C","1554","FA","24","HOU Wed 6:40PM","0","0%","0%"
"*05xo6*","Mason Albright","COL","SP","1556","FA","23","@NYY Wed 7:05PM","0","1%","0%"
"*06ooc*","Dash Albus","KC","RP","1557","FA","24","ARI Wed 7:40PM","0","0%","0%"
"*06rip*","Henniel Alcala","CHC","C","1559","FA","20","@MIL Wed 7:40PM","0","0%","0%"
"*04ata*","Jorge Alcala","TOR","RP","1560","FA","31","TOR 0<br/>@ATH 2 F","0","1%","0%"
"*06ukl*","Marcelo Alcala","CHW","OF","1561","FA","20","PIT Wed 7:40PM","0","0%","0%"
"*0642a*","Moises Alcala","ARI","C","1562","FA","23","@KC Wed 7:40PM","0","0%","0%"
"*06akh*","Alfredo Alcantara","CIN","2B,3B,INF","1564","FA","20","@LAD Wed 10:10PM","0","1%","0%"
"*06uvu*","Derik Alcantara","CHC","OF","1565","FA","21","@MIL Wed 7:40PM","0","0%","0%"
"*06u6m*","Eudry Alcantara","CLE","RP","1566","FA","21","@BAL Wed 6:35PM","0","0%","0%"
"*06yr8*","Fabian Alcantara","SD","OF","1567","FA","20","WSH 2<br/>@SD 3","0","0%","0%"
"*06s46*","Henry Alcantara","SEA","RP","1568","FA","18","TEX 1<br/>@SEA 3","0","0%","0%"
"*076g5*","Jonathan Alcantara","PHI","SS,INF","1571","FA","18","HOU Wed 6:40PM","0","0%","0%"
"*06ak2*","Kelvin Alcantara","SEA","OF","1572","FA","20","TEX 1<br/>@SEA 3","0","0%","0%"
"*061x3*","Marvin Alcantara","BOS","2B,SS,INF","1573","FA","21","LAA Wed 6:45PM","0","1%","0%"
"*060fv*","Raul Alcantara","(N/A)","RP","1574","FA","25","","0","0%","0%"
"*02yh9*","Sergio Alcantara","(N/A)","3B,SS,INF","1575","FA","30","","0","0%","0%"
"*06uqg*","Stanly Alcantara","NYY","RP","1576","FA","22","COL Wed 7:05PM","0","0%","0%"
"*06ahe*","Kemp Alderman","MIA","OF","1578","FA","24","NYM Wed 6:40PM","0","16%","0%"
"*05geb*","Pablo Aldonis","(N/A)","RP","1579","FA","24","","0","0%","0%"
"*051b7*","Carter Aldrete","(N/A)","2B,INF","1580","FA","28","","0","0%","0%"
"*05rcu*","Fran Alduey","(N/A)","3B,INF","1581","FA","22","","0","0%","0%"
"*068z4*","Jerson Alejandro","NYY","SP","1583","FA","20","COL Wed 7:05PM","0","1%","0%"
"*06bn4*","Eliesbert Alejos","ARI","3B,INF","1585","FA","20","@KC Wed 7:40PM","0","0%","0%"
"*06qov*","Bryce Alewine","DET","RP","1586","FA","21","MIN 2<br/>@DET 7","0","0%","0%"
"*04q23*","CJ Alexander","HOU","1B,3B,INF","1587","FA","30","@PHI Wed 6:40PM","0","0%","0%"
